ANO;UF;Município;IDHM;IDHM_E;IDHM_L;IDHM_R
2000;31;Ubaí;0,456;0,285;0,697;0,477
2000;31;Ubaporanga;0,512;0,314;0,740;0,579
2000;31;Uberaba;0,692;0,550;0,816;0,738
2000;31;Uberlândia;0,702;0,587;0,802;0,734
2000;31;Umburatiba;0,462;0,275;0,711;0,504
2000;31;Unaí;0,651;0,466;0,829;0,714
2000;31;União de Minas;0,533;0,327;0,742;0,625
2000;31;Uruana de Minas;0,477;0,297;0,744;0,490
2000;31;Urucânia;0,540;0,379;0,724;0,573
2000;31;Urucuia;0,459;0,264;0,738;0,495
2000;31;Vargem Alegre;0,526;0,365;0,751;0,531
2000;31;Vargem Bonita;0,591;0,418;0,789;0,626
2000;31;Vargem Grande do Rio Pardo;0,451;0,265;0,715;0,483
2000;31;Varginha;0,702;0,580;0,817;0,731
2000;31;Varjão de Minas;0,583;0,436;0,751;0,604
2000;31;Várzea da Palma;0,563;0,421;0,730;0,582
2000;31;Varzelândia;0,419;0,226;0,697;0,468
2000;31;Vazante;0,619;0,467;0,761;0,668
2000;31;Verdelândia;0,358;0,151;0,697;0,435
2000;31;Veredinha;0,481;0,300;0,741;0,501
2000;31;Veríssimo;0,557;0,315;0,820;0,669
2000;31;Vermelho Novo;0,504;0,329;0,684;0,568
2000;31;Vespasiano;0,598;0,467;0,728;0,628
2000;31;Viçosa;0,677;0,559;0,785;0,707
2000;31;Vieiras;0,548;0,390;0,711;0,593
2000;31;Mathias Lobato;0,520;0,346;0,740;0,549
2000;31;Virgem da Lapa;0,513;0,358;0,711;0,531
2000;31;Virgínia;0,527;0,340;0,762;0,564
2000;31;Virginópolis;0,573;0,447;0,728;0,579
2000;31;Virgolândia;0,486;0,326;0,695;0,507
2000;31;Visconde do Rio Branco;0,599;0,436;0,760;0,647
2000;31;Volta Grande;0,583;0,417;0,759;0,625
2000;31;Wenceslau Braz;0,570;0,385;0,743;0,646
2000;32;AFONSO CLÁUDIO;0,553;0,374;0,740;0,612
2000;32;ÁGUIA BRANCA;0,539;0,377;0,692;0,600
2000;32;ÁGUA DOCE DO NORTE;0,527;0,366;0,719;0,555
2000;32;ALEGRE;0,616;0,467;0,784;0,639
2000;32;ALFREDO CHAVES;0,604;0,457;0,772;0,624
2000;32;ALTO RIO NOVO;0,564;0,413;0,719;0,604
2000;32;ANCHIETA;0,627;0,457;0,831;0,650
2000;32;APIACÁ;0,553;0,378;0,734;0,609
2000;32;ARACRUZ;0,638;0,532;0,736;0,664
2000;32;ATILIO VIVACQUA;0,574;0,430;0,734;0,598
2000;32;BAIXO GUANDU;0,592;0,459;0,734;0,617
2000;32;BARRA DE SÃO FRANCISCO;0,565;0,399;0,736;0,614
2000;32;BOA ESPERANÇA;0,564;0,408;0,727;0,604
2000;32;BOM JESUS DO NORTE;0,622;0,496;0,772;0,627
2000;32;BREJETUBA;0,509;0,288;0,734;0,624
2000;32;CACHOEIRO DE ITAPEMIRIM;0,631;0,503;0,736;0,678
2000;32;CARIACICA;0,613;0,471;0,762;0,641
2000;32;CASTELO;0,651;0,497;0,831;0,669
2000;32;COLATINA;0,657;0,546;0,762;0,682
2000;32;CONCEIÇÃO DA BARRA;0,570;0,427;0,736;0,589
2000;32;CONCEIÇÃO DO CASTELO;0,551;0,378;0,734;0,604
2000;32;DIVINO DE SÃO LOURENÇO;0,470;0,277;0,727;0,517
2000;32;DOMINGOS MARTINS;0,541;0,334;0,740;0,642
2000;32;DORES DO RIO PRETO;0,570;0,380;0,740;0,659
2000;32;ECOPORANGA;0,542;0,374;0,727;0,587
2000;32;FUNDÃO;0,598;0,448;0,734;0,649
2000;32;GOVERNADOR LINDENBERG;0,544;0,361;0,753;0,591
2000;32;GUAÇUÍ;0,599;0,425;0,760;0,665
2000;32;GUARAPARI;0,637;0,484;0,784;0,680
2000;32;IBATIBA;0,542;0,335;0,743;0,639
2000;32;IBIRAÇU;0,652;0,527;0,760;0,691
2000;32;IBITIRAMA;0,483;0,255;0,730;0,606
2000;32;ICONHA;0,654;0,489;0,808;0,708
2000;32;IRUPI;0,486;0,255;0,719;0,625
2000;32;ITAGUAÇU;0,612;0,481;0,759;0,629
2000;32;ITAPEMIRIM;0,525;0,349;0,702;0,590
2000;32;ITARANA;0,581;0,415;0,753;0,628
2000;32;IÚNA;0,531;0,305;0,757;0,648
2000;32;JAGUARÉ;0,524;0,333;0,702;0,615
2000;32;JERÔNIMO MONTEIRO;0,600;0,451;0,762;0,628
2000;32;JOÃO NEIVA;0,658;0,529;0,831;0,647
2000;32;LARANJA DA TERRA;0,551;0,380;0,740;0,596
2000;32;LINHARES;0,621;0,473;0,759;0,668
2000;32;MANTENÓPOLIS;0,528;0,351;0,702;0,598
2000;32;MARATAÍZES;0,592;0,424;0,757;0,646
2000;32;MARECHAL FLORIANO;0,585;0,399;0,762;0,660
2000;32;MARILÂNDIA;0,597;0,456;0,762;0,613
2000;32;MIMOSO DO SUL;0,572;0,398;0,767;0,614
2000;32;MONTANHA;0,558;0,373;0,734;0,634
2000;32;MUCURICI;0,519;0,362;0,734;0,525
2000;32;MUNIZ FREIRE;0,540;0,332;0,727;0,654
2000;32;MUQUI;0,589;0,434;0,734;0,640
2000;32;NOVA VENÉCIA;0,627;0,476;0,808;0,642
2000;32;PANCAS;0,527;0,348;0,719;0,585
2000;32;PEDRO CANÁRIO;0,544;0,383;0,734;0,573
2000;32;PINHEIROS;0,567;0,422;0,730;0,591
2000;32;PIÚMA;0,624;0,472;0,784;0,658
2000;32;PONTO BELO;0,547;0,411;0,692;0,576
2000;32;PRESIDENTE KENNEDY;0,532;0,367;0,702;0,584
2000;32;RIO BANANAL;0,567;0,390;0,736;0,636
2000;32;RIO NOVO DO SUL;0,593;0,432;0,772;0,625
2000;32;SANTA LEOPOLDINA;0,468;0,248;0,719;0,576
2000;32;SANTA MARIA DE JETIBÁ;0,502;0,262;0,753;0,642
2000;32;SANTA TERESA;0,620;0,437;0,808;0,675
2000;32;SÃO DOMINGOS DO NORTE;0,562;0,413;0,730;0,590
2000;32;SÃO GABRIEL DA PALHA;0,617;0,472;0,759;0,656
2000;32;SÃO JOSÉ DO CALÇADO;0,608;0,467;0,757;0,635
2000;32;SÃO MATEUS;0,610;0,458;0,762;0,651
2000;32;SÃO ROQUE DO CANAÃ;0,603;0,467;0,759;0,620
2000;32;SERRA;0,634;0,482;0,808;0,655
2000;32;SOORETAMA;0,523;0,337;0,719;0,591
2000;32;VARGEM ALTA;0,555;0,370;0,743;0,621
2000;32;VENDA NOVA DO IMIGRANTE;0,654;0,533;0,762;0,690
2000;32;VIANA;0,592;0,468;0,730;0,608
2000;32;VILA PAVÃO;0,518;0,344;0,719;0,561
2000;32;VILA VALÉRIO;0,515;0,305;0,727;0,617
2000;32;VILA VELHA;0,709;0,603;0,784;0,755
2000;32;VITÓRIA;0,759;0,700;0,762;0,820
2000;33;ANGRA DOS REIS;0,599;0,427;0,736;0,684
2000;33;APERIBÉ;0,620;0,487;0,741;0,661
2000;33;ARARUAMA;0,579;0,393;0,736;0,670
2000;33;AREAL;0,611;0,454;0,751;0,668
2000;33;ARMAÇÃO DOS BÚZIOS;0,604;0,410;0,736;0,732
2000;33;ARRAIAL DO CABO;0,632;0,496;0,731;0,695
2000;33;BARRA DO PIRAÍ;0,626;0,497;0,727;0,678
2000;33;BARRA MANSA;0,641;0,504;0,763;0,685
2000;33;BELFORD ROXO;0,570;0,417;0,717;0,620
2000;33;BOM JARDIM;0,561;0,373;0,722;0,657
2000;33;BOM JESUS DO ITABAPOANA;0,625;0,504;0,740;0,656
2000;33;CABO FRIO;0,614;0,431;0,764;0,702
2000;33;CACHOEIRAS DE MACACU;0,580;0,402;0,756;0,643
2000;33;CAMBUCI;0,599;0,453;0,759;0,626
2000;33;CARAPEBUS;0,579;0,426;0,724;0,629
2000;33;COMENDADOR LEVY GASPARIAN;0,597;0,475;0,719;0,623
2000;33;CAMPOS DOS GOYTACAZES;0,618;0,474;0,751;0,662
2000;33;CANTAGALO;0,612;0,453;0,758;0,668
2000;33;CARDOSO MOREIRA;0,520;0,336;0,701;0,596
2000;33;CARMO;0,621;0,466;0,758;0,679
2000;33;CASIMIRO DE ABREU;0,619;0,467;0,743;0,685
2000;33;CONCEIÇÃO DE MACABU;0,615;0,497;0,731;0,641
2000;33;CORDEIRO;0,644;0,519;0,759;0,678
2000;33;DUAS BARRAS;0,543;0,368;0,699;0,622
2000;33;DUQUE DE CAXIAS;0,601;0,458;0,726;0,652
2000;33;ENGENHEIRO PAULO DE FRONTIN;0,604;0,487;0,691;0,655
2000;33;GUAPIMIRIM;0,572;0,395;0,722;0,655
2000;33;IGUABA GRANDE;0,626;0,455;0,766;0,704
2000;33;ITABORAÍ;0,553;0,377;0,708;0,633
2000;33;ITAGUAÍ;0,589;0,426;0,724;0,663
2000;33;ITALVA;0,561;0,396;0,699;0,638
2000;33;ITAOCARA;0,627;0,475;0,759;0,685
2000;33;ITAPERUNA;0,624;0,477;0,759;0,670
2000;33;ITATIAIA;0,653;0,517;0,783;0,689
2000;33;JAPERI;0,529;0,357;0,694;0,597
2000;33;LAJE DO MURIAÉ;0,561;0,404;0,731;0,597
2000;33;MACAÉ;0,665;0,531;0,751;0,737
2000;33;MACUCO;0,625;0,498;0,759;0,647
2000;33;MAGÉ;0,573;0,413;0,711;0,640
2000;33;MANGARATIBA;0,642;0,505;0,740;0,708
2000;33;MARICÁ;0,637;0,494;0,742;0,705
2000;33;MENDES;0,642;0,525;0,726;0,694
2000;33;MESQUITA;0,634;0,512;0,742;0,672
2000;33;MIGUEL PEREIRA;0,642;0,488;0,736;0,736
2000;33;MIRACEMA;0,615;0,493;0,722;0,654
2000;33;NATIVIDADE;0,626;0,517;0,722;0,658
2000;33;NILÓPOLIS;0,656;0,563;0,724;0,694
2000;33;NITERÓI;0,771;0,684;0,788;0,851
2000;33;NOVA FRIBURGO;0,654;0,490;0,788;0,724
2000;33;NOVA IGUAÇU;0,597;0,453;0,717;0,656
2000;33;PARACAMBI;0,615;0,486;0,708;0,676
2000;33;PARAÍBA DO SUL;0,619;0,469;0,751;0,672
2000;33;PARATY;0,583;0,367;0,773;0,698
2000;33;PATY DO ALFERES;0,541;0,361;0,692;0,635
2000;33;PETRÓPOLIS;0,649;0,494;0,751;0,738
2000;33;PINHEIRAL;0,614;0,468;0,750;0,658
2000;33;PIRAÍ;0,612;0,453;0,750;0,675
2000;33;PORCIÚNCULA;0,572;0,414;0,740;0,610
2000;33;PORTO REAL;0,568;0,393;0,726;0,643
2000;33;QUATIS;0,591;0,411;0,763;0,658
2000;33;QUEIMADOS;0,550;0,390;0,690;0,619
2000;33;QUISSAMÃ;0,561;0,394;0,724;0,620
2000;33;RESENDE;0,660;0,529;0,750;0,723
2000;33;RIO BONITO;0,609;0,430;0,773;0,678
2000;33;RIO CLARO;0,584;0,419;0,750;0,633
2000;33;RIO DAS FLORES;0,603;0,488;0,726;0,619
2000;33;RIO DAS OSTRAS;0,620;0,447;0,751;0,709
2000;33;RIO DE JANEIRO;0,716;0,607;0,754;0,803
2000;33;SANTA MARIA MADALENA;0,573;0,400;0,749;0,627
2000;33;SANTO ANTÔNIO DE PÁDUA;0,611;0,457;0,759;0,657
2000;33;SÃO FRANCISCO DE ITABAPOANA;0,503;0,295;0,735;0,586
2000;33;SÃO FIDÉLIS;0,590;0,440;0,735;0,636
2000;33;SÃO GONÇALO;0,641;0,524;0,742;0,677
2000;33;SÃO JOÃO DA BARRA;0,548;0,367;0,737;0,609
2000;33;SÃO JOÃO DE MERITI;0,620;0,489;0,744;0,655
2000;33;SÃO JOSÉ DE UBÁ;0,542;0,343;0,731;0,634
2000;33;SÃO JOSÉ DO VALE DO RIO PRETO;0,556;0,379;0,707;0,643
2000;33;SÃO PEDRO DA ALDEIA;0,598;0,437;0,733;0,669
2000;33;SÃO SEBASTIÃO DO ALTO;0,554;0,392;0,719;0,602
2000;33;SAPUCAIA;0,586;0,413;0,731;0,667
2000;33;SAQUAREMA;0,591;0,417;0,733;0,675
2000;33;SEROPÉDICA;0,586;0,423;0,726;0,655
2000;33;SILVA JARDIM;0,546;0,349;0,743;0,626
2000;33;SUMIDOURO;0,500;0,261;0,747;0,641
2000;33;TANGUÁ;0,520;0,331;0,690;0,615
2000;33;TERESÓPOLIS;0,627;0,440;0,773;0,724
2000;33;TRAJANO DE MORAES;0,555;0,357;0,749;0,640
2000;33;TRÊS RIOS;0,627;0,490;0,751;0,671
2000;33;VALENÇA;0,627;0,491;0,742;0,676
2000;33;VARRE-SAI;0,522;0,338;0,692;0,608
2000;33;VASSOURAS;0,620;0,464;0,745;0,688
2000;33;VOLTA REDONDA;0,682;0,580;0,763;0,717
2000;35;ADAMANTINA;0,721;0,644;0,811;0,718
2000;35;ADOLFO;0,667;0,574;0,802;0,644
2000;35;AGUAÍ;0,642;0,473;0,801;0,697
2000;35;ÁGUAS DA PRATA;0,692;0,575;0,807;0,714
2000;35;ÁGUAS DE LINDÓIA;0,695;0,539;0,842;0,741
2000;35;ÁGUAS DE SANTA BÁRBARA;0,668;0,515;0,831;0,697
2000;35;ÁGUAS DE SÃO PEDRO;0,791;0,657;0,870;0,867
2000;35;AGUDOS;0,669;0,573;0,777;0,674
2000;35;ALAMBARI;0,572;0,389;0,752;0,640
2000;35;ALFREDO MARCONDES;0,646;0,527;0,794;0,645
2000;35;ALTAIR;0,605;0,480;0,716;0,643
2000;35;ALTINÓPOLIS;0,658;0,479;0,809;0,734
2000;35;ALTO ALEGRE;0,616;0,471;0,787;0,632
2000;35;ALUMÍNIO;0,682;0,603;0,758;0,693
2000;35;ÁLVARES FLORENCE;0,665;0,576;0,770;0,663
2000;35;ÁLVARES MACHADO;0,661;0,546;0,789;0,669
2000;35;ÁLVARO DE CARVALHO;0,560;0,422;0,723;0,577
2000;35;ALVINLÂNDIA;0,555;0,367;0,760;0,614
2000;35;AMERICANA;0,735;0,637;0,815;0,765
2000;35;AMÉRICO BRASILIENSE;0,658;0,538;0,803;0,659
2000;35;AMÉRICO DE CAMPOS;0,644;0,522;0,785;0,652
2000;35;AMPARO;0,716;0,598;0,814;0,754
2000;35;ANALÂNDIA;0,685;0,568;0,808;0,700
2000;35;ANDRADINA;0,717;0,635;0,805;0,720
2000;35;ANGATUBA;0,612;0,448;0,771;0,664
2000;35;ANHEMBI;0,626;0,468;0,792;0,662
2000;35;ANHUMAS;0,585;0,440;0,762;0,596
2000;35;APARECIDA;0,689;0,583;0,797;0,703
2000;35;APARECIDA D'OESTE;0,626;0,484;0,765;0,661
2000;35;APIAÍ;0,605;0,473;0,769;0,608
2000;35;ARAÇARIGUAMA;0,602;0,429;0,755;0,674
2000;35;ARAÇATUBA;0,744;0,668;0,796;0,775
2000;35;ARAÇOIABA DA SERRA;0,658;0,510;0,803;0,697
2000;35;ARAMINA;0,628;0,478;0,781;0,663
2000;35;ARANDU;0,584;0,431;0,748;0,619
2000;35;ARAPEÍ;0,594;0,471;0,767;0,581
2000;35;ARARAQUARA;0,742;0,670;0,810;0,754
2000;35;ARARAS;0,710;0,591;0,832;0,728
2000;35;ARCO-ÍRIS;0,636;0,489;0,791;0,666
2000;35;AREALVA;0,662;0,536;0,797;0,679
2000;35;AREIAS;0,600;0,456;0,751;0,631
2000;35;AREIÓPOLIS;0,578;0,401;0,765;0,629
2000;35;ARIRANHA;0,633;0,511;0,774;0,642
2000;35;ARTUR NOGUEIRA;0,658;0,505;0,802;0,703
2000;35;ARUJÁ;0,670;0,528;0,796;0,715
2000;35;ASPÁSIA;0,629;0,506;0,812;0,607
2000;35;ASSIS;0,728;0,648;0,806;0,739
2000;35;ATIBAIA;0,675;0,506;0,804;0,756
2000;35;AURIFLAMA;0,677;0,584;0,752;0,705
2000;35;AVAÍ;0,608;0,449;0,784;0,637
2000;35;AVANHANDAVA;0,608;0,454;0,776;0,637
2000;35;AVARÉ;0,683;0,538;0,813;0,727
2000;35;BADY BASSITT;0,688;0,603;0,770;0,700
2000;35;BALBINOS;0,639;0,522;0,769;0,649
2000;35;BÁLSAMO;0,705;0,560;0,833;0,752
2000;35;BANANAL;0,632;0,470;0,802;0,669
2000;35;BARÃO DE ANTONINA;0,593;0,455;0,758;0,606
2000;35;BARBOSA;0,588;0,444;0,738;0,620
2000;35;BARIRI;0,698;0,565;0,846;0,711
2000;35;BARRA BONITA;0,706;0,602;0,807;0,725
2000;35;BARRA DO CHAPÉU;0,488;0,319;0,699;0,520
2000;35;BARRA DO TURVO;0,482;0,284;0,743;0,530
2000;35;BARRETOS;0,710;0,604;0,804;0,736
2000;35;BARRINHA;0,591;0,423;0,760;0,642
2000;35;BARUERI;0,705;0,567;0,796;0,775
2000;35;BASTOS;0,651;0,527;0,791;0,662
2000;35;BATATAIS;0,695;0,559;0,829;0,723
2000;35;BAURU;0,736;0,645;0,798;0,774
2000;35;BEBEDOURO;0,695;0,576;0,818;0,712
2000;35;BENTO DE ABREU;0,635;0,515;0,796;0,626
2000;35;BERNARDINO DE CAMPOS;0,643;0,499;0,783;0,681
2000;35;BERTIOGA;0,634;0,473;0,756;0,714
2000;35;BILAC;0,709;0,605;0,842;0,700
2000;35;BIRIGUI;0,703;0,605;0,791;0,726
2000;35;BIRITIBA-MIRIM;0,603;0,448;0,740;0,663
2000;35;BOA ESPERANÇA DO SUL;0,602;0,428;0,774;0,660
2000;35;BOCAINA;0,677;0,536;0,833;0,695
2000;35;BOFETE;0,616;0,424;0,801;0,688
2000;35;BOITUVA;0,672;0,534;0,801;0,709
2000;35;BOM JESUS DOS PERDÕES;0,617;0,443;0,768;0,689
2000;35;BOM SUCESSO DE ITARARÉ;0,539;0,378;0,734;0,563
2000;35;BORÁ;0,649;0,527;0,794;0,652
2000;35;BORACÉIA;0,637;0,470;0,824;0,667
2000;35;BORBOREMA;0,630;0,475;0,784;0,673
2000;35;BOREBI;0,578;0,414;0,760;0,615
2000;35;BOTUCATU;0,718;0,620;0,797;0,748
2000;35;BRAGANÇA PAULISTA;0,687;0,552;0,796;0,738
2000;35;BRAÚNA;0,669;0,571;0,789;0,664
2000;35;BREJO ALEGRE;0,597;0,461;0,756;0,610
2000;35;BRODOWSKI;0,665;0,512;0,818;0,701
2000;35;BROTAS;0,664;0,539;0,761;0,715
2000;35;BURI;0,542;0,373;0,706;0,606
2000;35;BURITAMA;0,660;0,556;0,749;0,689
2000;35;BURITIZAL;0,608;0,449;0,772;0,649
2000;35;CABRÁLIA PAULISTA;0,577;0,425;0,744;0,609
2000;35;CABREÚVA;0,626;0,456;0,794;0,679
2000;35;CAÇAPAVA;0,694;0,565;0,817;0,724
2000;35;CACHOEIRA PAULISTA;0,676;0,557;0,813;0,682
2000;35;CACONDE;0,619;0,447;0,800;0,662
2000;35;CAFELÂNDIA;0,654;0,496;0,806;0,699
2000;35;CAIABU;0,626;0,517;0,793;0,598
2000;35;CAIEIRAS;0,687;0,567;0,811;0,706
2000;35;CAIUÁ;0,593;0,509;0,712;0,576
2000;35;CAJAMAR;0,634;0,483;0,754;0,699
2000;35;CAJATI;0,579;0,430;0,743;0,606
2000;35;CAJOBI;0,617;0,468;0,790;0,636
2000;35;CAJURU;0,648;0,511;0,781;0,681
2000;35;CAMPINA DO MONTE ALEGRE;0,592;0,445;0,743;0,629
2000;35;CAMPINAS;0,735;0,614;0,801;0,808
2000;35;CAMPO LIMPO PAULISTA;0,678;0,544;0,805;0,711
2000;35;CAMPOS DO JORDÃO;0,653;0,501;0,762;0,728
2000;35;CAMPOS NOVOS PAULISTA;0,592;0,422;0,786;0,625
2000;35;CANANÉIA;0,625;0,461;0,807;0,657
2000;35;CANAS;0,577;0,446;0,723;0,595
2000;35;CÂNDIDO MOTA;0,656;0,527;0,798;0,671
2000;35;CÂNDIDO RODRIGUES;0,629;0,490;0,785;0,647
2000;35;CANITAR;0,545;0,371;0,749;0,583
2000;35;CAPÃO BONITO;0,579;0,417;0,749;0,620
2000;35;CAPELA DO ALTO;0,573;0,398;0,761;0,622
2000;35;CAPIVARI;0,655;0,500;0,800;0,702
2000;35;CARAGUATATUBA;0,685;0,560;0,810;0,709
2000;35;CARAPICUÍBA;0,644;0,508;0,769;0,684
2000;35;CARDOSO;0,656;0,546;0,782;0,660
2000;35;CASA BRANCA;0,699;0,581;0,823;0,715
2000;35;CÁSSIA DOS COQUEIROS;0,643;0,493;0,828;0,652
2000;35;CASTILHO;0,634;0,541;0,761;0,618
2000;35;CATANDUVA;0,705;0,601;0,799;0,731
2000;35;CATIGUÁ;0,632;0,482;0,795;0,659
2000;35;CEDRAL;0,657;0,484;0,857;0,685
2000;35;CERQUEIRA CÉSAR;0,631;0,505;0,742;0,672
2000;35;CERQUILHO;0,713;0,599;0,813;0,745
2000;35;CESÁRIO LANGE;0,622;0,474;0,781;0,651
2000;35;CHARQUEADA;0,636;0,481;0,787;0,680
2000;35;CLEMENTINA;0,636;0,526;0,786;0,623
2000;35;COLINA;0,663;0,539;0,802;0,674
2000;35;COLÔMBIA;0,607;0,423;0,780;0,678
2000;35;CONCHAL;0,602;0,415;0,794;0,663
2000;35;CONCHAS;0,658;0,506;0,775;0,726
2000;35;CORDEIRÓPOLIS;0,706;0,571;0,849;0,725
2000;35;COROADOS;0,630;0,479;0,792;0,659
2000;35;CORONEL MACEDO;0,561;0,410;0,708;0,608
2000;35;CORUMBATAÍ;0,641;0,496;0,776;0,685
2000;35;COSMÓPOLIS;0,665;0,521;0,807;0,699
2000;35;COSMORAMA;0,627;0,477;0,801;0,646
2000;35;COTIA;0,693;0,554;0,798;0,754
2000;35;CRAVINHOS;0,668;0,517;0,803;0,717
2000;35;CRISTAIS PAULISTA;0,609;0,456;0,748;0,663
2000;35;CRUZÁLIA;0,690;0,624;0,776;0,677
2000;35;CRUZEIRO;0,704;0,618;0,808;0,699
2000;35;CUBATÃO;0,634;0,498;0,756;0,677
2000;35;CUNHA;0,543;0,344;0,798;0,582
2000;35;DESCALVADO;0,700;0,580;0,819;0,721
2000;35;DIADEMA;0,664;0,547;0,774;0,693
2000;35;DIRCE REIS;0,644;0,562;0,771;0,616
2000;35;DIVINOLÂNDIA;0,630;0,477;0,802;0,655
2000;35;DOBRADA;0,625;0,492;0,772;0,644
2000;35;DOIS CÓRREGOS;0,642;0,489;0,761;0,710
2000;35;DOLCINÓPOLIS;0,647;0,555;0,776;0,629
2000;35;DOURADO;0,658;0,552;0,769;0,670
2000;35;DRACENA;0,717;0,609;0,836;0,724
2000;35;DUARTINA;0,638;0,497;0,783;0,666
2000;35;DUMONT;0,675;0,543;0,790;0,718
2000;35;ECHAPORÃ;0,634;0,495;0,794;0,649
2000;35;ELDORADO;0,588;0,427;0,790;0,603
2000;35;ELIAS FAUSTO;0,589;0,407;0,766;0,655
2000;35;ELISIÁRIO;0,615;0,481;0,774;0,626
2000;35;EMBAÚBA;0,655;0,510;0,807;0,684
2000;35;EMBU;0,630;0,487;0,770;0,666
2000;35;EMBU-GUAÇU;0,650;0,508;0,780;0,693
2000;35;EMILIANÓPOLIS;0,635;0,540;0,767;0,618
2000;35;ENGENHEIRO COELHO;0,646;0,495;0,791;0,689
2000;35;ESPÍRITO SANTO DO PINHAL;0,681;0,531;0,830;0,716
2000;35;ESPÍRITO SANTO DO TURVO;0,573;0,396;0,744;0,638
2000;35;ESTRELA D'OESTE;0,677;0,573;0,807;0,670
2000;35;ESTRELA DO NORTE;0,645;0,574;0,761;0,613
2000;35;EUCLIDES DA CUNHA PAULISTA;0,599;0,500;0,752;0,572
2000;35;FARTURA;0,633;0,487;0,789;0,660
2000;35;FERNANDÓPOLIS;0,728;0,637;0,838;0,724
2000;35;FERNANDO PRESTES;0,634;0,468;0,821;0,663
2000;35;FERNÃO;0,642;0,500;0,776;0,682
2000;35;FERRAZ DE VASCONCELOS;0,637;0,511;0,781;0,649
2000;35;FLORA RICA;0,639;0,574;0,739;0,614
2000;35;FLOREAL;0,664;0,545;0,791;0,680
2000;35;FLÓRIDA PAULISTA;0,622;0,506;0,743;0,641
2000;35;FLORÍNIA;0,642;0,550;0,786;0,613
2000;35;FRANCA;0,688;0,560;0,807;0,721
2000;35;FRANCISCO MORATO;0,571;0,397;0,761;0,615
2000;35;FRANCO DA ROCHA;0,628;0,489;0,760;0,665
2000;35;GABRIEL MONTEIRO;0,631;0,520;0,751;0,643
2000;35;GÁLIA;0,606;0,462;0,734;0,655
2000;35;GARÇA;0,685;0,590;0,783;0,695
2000;35;GASTÃO VIDIGAL;0,638;0,506;0,763;0,673
2000;35;GAVIÃO PEIXOTO;0,597;0,438;0,771;0,631
2000;35;GENERAL SALGADO;0,659;0,562;0,753;0,677
2000;35;GETULINA;0,623;0,477;0,761;0,665
2000;35;GLICÉRIO;0,629;0,478;0,804;0,647
2000;35;GUAIÇARA;0,615;0,476;0,760;0,642
2000;35;GUAIMBÊ;0,607;0,465;0,766;0,627
2000;35;GUAÍRA;0,675;0,552;0,800;0,696
2000;35;GUAPIAÇU;0,679;0,529;0,834;0,710
2000;35;GUAPIARA;0,514;0,303;0,743;0,603
2000;35;GUARÁ;0,605;0,451;0,743;0,661
2000;35;GUARAÇAÍ;0,663;0,592;0,743;0,663
2000;35;GUARACI;0,632;0,494;0,780;0,654
2000;35;GUARANI D'OESTE;0,620;0,494;0,768;0,627
2000;35;GUARANTÃ;0,582;0,410;0,746;0,643
2000;35;GUARARAPES;0,687;0,617;0,774;0,680
2000;35;GUARAREMA;0,658;0,500;0,791;0,719
2000;35;GUARATINGUETÁ;0,718;0,628;0,796;0,739
2000;35;GUAREÍ;0,579;0,388;0,786;0,638
2000;35;GUARIBA;0,603;0,441;0,750;0,662
2000;35;GUARUJÁ;0,636;0,481;0,768;0,698
2000;35;GUARULHOS;0,678;0,553;0,787;0,717
2000;35;GUATAPARÁ;0,652;0,484;0,796;0,719
2000;35;GUZOLÂNDIA;0,613;0,513;0,782;0,575
2000;35;HERCULÂNDIA;0,612;0,465;0,789;0,626
2000;35;HOLAMBRA;0,688;0,512;0,831;0,764
2000;35;HORTOLÂNDIA;0,636;0,484;0,788;0,673
2000;35;IACANGA;0,672;0,544;0,826;0,674
2000;35;IACRI;0,629;0,490;0,801;0,635
2000;35;IARAS;0,568;0,393;0,747;0,624
2000;35;IBATÉ;0,616;0,460;0,773;0,658
2000;35;IBIRÁ;0,650;0,503;0,802;0,681
2000;35;IBIRAREMA;0,662;0,543;0,774;0,690
2000;35;IBITINGA;0,666;0,527;0,795;0,706
2000;35;IBIÚNA;0,577;0,365;0,803;0,654
2000;35;ICÉM;0,646;0,531;0,766;0,664
2000;35;IEPÊ;0,644;0,554;0,746;0,645
2000;35;IGARAÇU DO TIETÊ;0,611;0,452;0,760;0,663
2000;35;IGARAPAVA;0,666;0,538;0,802;0,684
2000;35;IGARATÁ;0,603;0,429;0,775;0,661
2000;35;IGUAPE;0,632;0,493;0,778;0,657
2000;35;ILHABELA;0,658;0,499;0,807;0,706
2000;35;ILHA COMPRIDA;0,694;0,600;0,790;0,705
2000;35;ILHA SOLTEIRA;0,752;0,680;0,852;0,733
2000;35;INDAIATUBA;0,704;0,573;0,804;0,757
2000;35;INDIANA;0,678;0,573;0,807;0,673
2000;35;INDIAPORÃ;0,662;0,575;0,776;0,649
2000;35;INÚBIA PAULISTA;0,664;0,590;0,790;0,629
2000;35;IPAUSSU;0,623;0,455;0,804;0,660
2000;35;IPERÓ;0,607;0,474;0,722;0,655
2000;35;IPEÚNA;0,669;0,506;0,834;0,710
2000;35;IPIGUÁ;0,652;0,523;0,794;0,666
2000;35;IPORANGA;0,581;0,464;0,743;0,568
2000;35;IPUÃ;0,639;0,485;0,788;0,683
2000;35;IRACEMÁPOLIS;0,687;0,548;0,803;0,737
